CountryName,CountryCode,StartDate,EndDate,PolicyType,PolicyValue,Flag,InitialNote
Thailand,THA,20220804,20220930,C3: Cancel public events,1,1,"Slight change in policy (mentioned in 2 below).    1. TAT News: Thailand lifts nationwide COVID-19 restrictions with immediate effect (24 Jun 22): https://web.archive.org/web/20220813212555/https://www.tatnews.org/2022/06/thailand-lifts-nationwide-covid-19-restrictions-with-immediate-effect/  ""Group gatherings in crowded places are allowed, but those with more than 2,000 participants must receive advance permission from respective authorities in Bangkok or the other 76 provinces.""    2. PR Thai Government Facebook Page (4 Aug 22): https://archive.ph/SP5NV  ""Prevent activities that may trigger infection clusters unless authorised by the authorities.""  Wordings were kept vague, but are generally interpreted as a restriction on gatherings. Public events are still allowed to carry on but requires authorisation. Due to the additional requirements, coding changed to 1 (recommended cancelling). "
Thailand,THA,20220814,20220821,H2: Testing policy,0,,"PCR tests generally available across Thailand.     1. US Embassy (19 Aug 22): https://web.archive.org/web/20220821085816/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/  ""Are either PCR or antigen tests available for U.S. citizens in Thailand?  Yes  If so, are test results reliably available within one calendar day?  Yes""  ""Same-day Covid-19 testing is available at most private hospitals throughout Thailand."""
Thailand,THA,20220822,,H2: Testing policy,3,,"Are either PCR or antigen tests available for U.S. citizens in Thailand?  Yes  If so, are test results reliably available within one calendar day?  Yes  For the most current list of COVID-19 testing locations in Thailand approved by the Ministry of Public Health please visit: https://service.dmsc.moph.go.th/labscovid19/indexen.php.    https://web.archive.org/web/20220821085816/https://th.usembassy.gov/u-s-citizen-services/covid-19-information/"
Thailand,THA,20221001,,C1: School closing,0,,"The government will on Oct 1 lift the state of emergency imposed to cope with the coronavirus pandemic and dissolve the Centre for Covid-19 Situation Administration.  ""People and businesses have resumed normal activities and the Public Health Ministry is redefining   Covid-19 as a communicable disease under surveillance, instead of a dangerous communicable disease,"" Dr Taweesilp said.  On Oct 1 the Public Health Ministry would label Covid-19 a communicable disease instead of a dangerous communicable disease.    https://archive.ph/ohhDv"
Thailand,THA,20221001,,C2: Workplace closing,0,,"The government will on Oct 1 lift the state of emergency imposed to cope with the coronavirus pandemic and dissolve the Centre for Covid-19 Situation Administration.  ""People and businesses have resumed normal activities and the Public Health Ministry is redefining   Covid-19 as a communicable disease under surveillance, instead of a dangerous communicable disease,"" Dr Taweesilp said.  On Oct 1 the Public Health Ministry would label Covid-19 a communicable disease instead of a dangerous communicable disease.    https://archive.ph/ohhDv"
Thailand,THA,20221001,,C3: Cancel public events,0,,"The government will on Oct 1 lift the state of emergency imposed to cope with the coronavirus pandemic and dissolve the Centre for Covid-19 Situation Administration.  ""People and businesses have resumed normal activities and the Public Health Ministry is redefining   Covid-19 as a communicable disease under surveillance, instead of a dangerous communicable disease,"" Dr Taweesilp said.  On Oct 1 the Public Health Ministry would label Covid-19 a communicable disease instead of a dangerous communicable disease.    https://archive.ph/ohhDv"
Thailand,THA,20221001,,C4: Restrictions on gatherings,0,,"The government will on Oct 1 lift the state of emergency imposed to cope with the coronavirus pandemic and dissolve the Centre for Covid-19 Situation Administration.  ""People and businesses have resumed normal activities and the Public Health Ministry is redefining   Covid-19 as a communicable disease under surveillance, instead of a dangerous communicable disease,"" Dr Taweesilp said.  On Oct 1 the Public Health Ministry would label Covid-19 a communicable disease instead of a dangerous communicable disease.    https://archive.ph/ohhDv"
Thailand,THA,20221001,,C8: International travel controls,0,,"Passengers will no longer be required to present COVID-19 related documents to enter Thailand, starting from October 1, 2022.     https://web.archive.org/web/20221008165622/https://thaiembdc.org/covid-19inthailand/"
Thailand,THA,20221001,,H1: Public information campaigns,1,1,"The government will on Oct 1 lift the state of emergency imposed to cope with the coronavirus pandemic and dissolve the Centre for Covid-19 Situation Administration.  CCSA spokesman Taweesilp Visanuyothin said after Friday's meeting that the centre resolved to end the state of emergency imposed since March 24, 2020, and dissolve itself, because the local and global Covid-19 situation was improving, with new cases and fatalities declining.  Dr Udom advised people to keep wearing face masks unless they were outdoors because, he said, the fatality rate of Covid-19 cases had not dropped below 0.1%.  ""Covid will continue to be an issue for at least another year before becoming an endemic disease. So, people must take care of themselves by wearing face masks and keeping their distance,"" he said.  He also said that vaccination was still necessary, to prevent severe illness and death and that booster shots could protect people from long Covid effects.    https://archive.ph/ohhDv"
Tanzania,TZA,20200130,20200321,C8: International travel controls,1,,"From 30th January 2020 onward, the Government of Tanzania reinforced preparedness, response measures included screening at airports, ports, borders etc against the COVID 19 outbreak.    https://web.archive.org/web/20200728004252/http://www.xinhuanet.com/english/2020-02/29/c_138830717.htm  "
Tanzania,TZA,20200316,20200531,C3: Cancel public events,2,1,"“A day after a case of Coronavirus was confirmed in Tanzania, government has banned all forms of public gatherings calling on the public to observe caution.” Source: https://web.archive.org/web/20200506213850/https://allafrica.com/stories/202003171108.html An exception to this rule is that gatherings in places of worship are still allowed.  "
Tanzania,TZA,20200316,20200720,H3: Contact tracing,1,,"Contact tracing reported for first case in Tanzania, ""a 46-year-old Tanzanian woman who arrived in Arusha from Belgium on the afternoon of March 14."" https://web.archive.org/web/20200402214056/https://www.voanews.com/science-health/coronavirus-outbreak/tanzania-confirms-first-case-coronavirus"
Tanzania,TZA,20200317,20200317,C1: School closing,2,1,"""A day after a case of Coronavirus was confirmed in Tanzania, government has banned all forms of public gatherings calling on the public to observe caution. In a live broadcast the Prime Minister Kassim Majaliwa said government had taken steps to suspend political gatherings and rallies, close all schools from kindergarten to Form Six for 30 days."" http://web.archive.org/web/20200527120849/https://allafrica.com/stories/202003171108.html http://web.archive.org/web/20200428141122/http://www.xinhuanet.com/english/2020-03/17/c_138888678.htm"
Tanzania,TZA,20200317,20200916,C4: Restrictions on gatherings,3,1,"The Tanzanian government has announced a ban on public gathering. The exact threshold as to what constitutes a gathering has not be specified, however, given that religious services are still allowed to take place, we estimate it to be a restriction on gatherings with more than 100 individuals. The government has been criticized for not banning church services and not imposing harsher restrictions (http://web.archive.org/save/https://www.bbc.co.uk/news/topics/cjnwl8q4qdrt/tanzania; http://web.archive.org/save/https://www.voanews.com/science-health/coronavirus-outbreak/tanzanian-president-criticized-refusing-close-places-worship)     ""A day after a case of Coronavirus was confirmed in Tanzania, government has banned all forms of public gathering""; (http://web.archive.org/web/20200428140733/https://www.thecitizen.co.tz/news/1840340-5494476-agwmfd/index.html) ""He also announced the suspension of all sports events and all forms of gatherings including political rallies for 30 days as the government in collaboration with its partners battled to contain the deadly disease."" (http://web.archive.org/web/20200428141122/http://www.xinhuanet.com/english/2020-03/17/c_138888678.htm)"
Tanzania,TZA,20200318,20200531,C1: School closing,3,1,"Closure extended to universities   https://web.archive.org/web/20200630191817/https://www.thecitizen.co.tz/news/-Tanzania-extends-school-closure-to-universities-due-to-virus-/1840340-5495352-qgiccoz/index.htm"
Tanzania,TZA,20200322,20200411,C8: International travel controls,2,,"“As part of the additional measures to curb the spread of the virus, the president announced that with effect from today Tanzania will put all visitors and Tanzanians arriving from the high risk countries under quarantine at their own expenses for 14 days.” Source: http://web.archive.org/web/20210309060543/https://www.thecitizen.co.tz/news/1840340-5500244-audo6y/index.html"
Tanzania,TZA,20200326,20200817,H1: Public information campaigns,2,1,"""Tanzania reported its first case on 16 March. A woman had travelled from Tanzania to Belgium on 3 March and returned on 15 March. The news quickly spread in the country, and normal life seemed to change overnight, reported UN staff Stella Vuzo [on March 26th] in Africa Renewal, a United Nations publication focused on that region."" Source: https://web.archive.org/web/20200507002236/https://www.un.org/en/un-coronavirus-communications-team/defending-africa-covid-19-un-and-governments-brace-virus-spread"
